epoch,train_loss,val_loss,val_roc_auc_score
1,0.6397044981708964,0.6361987590789795,0.6801415913720491
2,0.6270302242905129,0.628325343132019,0.6913233107137055
3,0.6287540520420511,0.6315944790840149,0.6912233344580662
4,0.6251256020014523,0.6124556064605713,0.6920793811469775
5,0.6237110431867702,0.629997968673706,0.7016646046563942
6,0.6269139042337433,0.6317738890647888,0.6989090091103363
7,0.623748297909744,0.6223329901695251,0.7016208650445519
8,0.6213156075877998,0.6275376081466675,0.6966782889063847
9,0.6205520525233437,0.6234504580497742,0.6959909521488646
10,0.6218566002736565,0.6104811429977417,0.7022207225783876
11,0.6181763838265688,0.6181260943412781,0.7027643434684263
12,0.6136234097808372,0.6283588409423828,0.7163111261075494
13,0.5969233378654218,0.5787174701690674,0.7392119371649233
14,0.572930742083615,0.5677996277809143,0.7684299978755045
15,0.5462923318375158,0.5539295673370361,0.7866631674977193
16,0.5270762600516545,0.5104896426200867,0.8072395306114798
17,0.49770261540667704,0.5421506762504578,0.8238418375635786
18,0.48962645471551036,0.5313059687614441,0.8310901160974269
19,0.46967896000119563,0.5029335021972656,0.8347642434921706
20,0.4666732479142779,0.49901294708251953,0.8333895699771304
21,0.4452905607132511,0.4909299314022064,0.8271160599357653
22,0.4388634195650807,0.5148420929908752,0.8372698983991302
23,0.4291680357383408,0.49766218662261963,0.8339581849310789
24,0.4149007576567526,0.511493980884552,0.8297216910983641
25,0.4101183746607249,0.4763565957546234,0.8284469938389633
26,0.40158964227174077,0.5518869757652283,0.822117247153801
27,0.3839076744918605,0.5538344383239746,0.8172434046913859
28,0.37489313262564533,0.5280498266220093,0.8256101675851986
29,0.36452074542300394,0.5511064529418945,0.8127757157675053
30,0.3417886913618969,0.46429336071014404,0.8178120196453342
31,0.3372630012854365,0.49338850378990173,0.8123570651970158
32,0.31262125017988773,0.5530263781547546,0.8033467051575252
