epoch,train_loss,val_loss,val_roc_auc_score
1,0.6336995856836438,0.6756582856178284,0.6268799610082162
2,0.620082177221775,0.6377378702163696,0.632757740333287
3,0.61835968028754,0.6648756265640259,0.6331464977022699
4,0.6151202116161585,0.685978353023529,0.6311795014621919
5,0.613735783379525,0.654964804649353,0.6309590122081419
6,0.6130842175334692,0.6464858055114746,0.6408230051524858
7,0.6095030764117837,0.6882699131965637,0.6674499837534233
8,0.5867041212040931,0.5825132727622986,0.7173617880518034
9,0.5583119622897357,0.5624217391014099,0.750417769112937
10,0.5185125395655632,0.6110469698905945,0.7736503736712621
11,0.4873951515182853,0.4865616261959076,0.7754607064939888
12,0.46579823619686067,0.4651188850402832,0.7849069303253957
13,0.44989863503724337,0.5232633948326111,0.7973181543888966
14,0.4351152926683426,0.5428376197814941,0.8056561296012625
15,0.4221919937990606,0.516430675983429,0.7935466276748827
16,0.405863992869854,0.5445522665977478,0.8039676461031426
17,0.3899284703657031,0.5376389622688293,0.805615513159727
18,0.37762438296340406,0.5232077240943909,0.7926356589147288
19,0.36294370295945555,0.546446681022644,0.7992329294898574
20,0.3360391240566969,0.5317234396934509,0.7879531634405607
21,0.32775054033845663,0.5471609830856323,0.7847502669080443
22,0.30666943872347474,0.6191400289535522,0.7755999628649677
23,0.2886752940248698,0.6140933036804199,0.7763078494174442
24,0.2761490143602714,0.6313793659210205,0.7687531912918351
