epoch,train_loss,val_loss,val_roc_auc_score
1,0.6341760531067848,0.6515780091285706,0.6320382490832288
2,0.6198230283334851,0.6412139534950256,0.642476674557861
3,0.6171619757078588,0.6779088377952576,0.6429408624611243
4,0.6113376040011644,0.6437422037124634,0.6472984264030079
5,0.6110815349966288,0.6537006497383118,0.6392157545374368
6,0.6069183361250907,0.6701593995094299,0.634440421482616
7,0.6058254714589566,0.6636741161346436,0.6413916353339832
8,0.603048084769398,0.6728206276893616,0.6396567330455368
9,0.6001002970151603,0.6586376428604126,0.6423780346284176
10,0.589704841375351,0.64683997631073,0.6504781135403611
11,0.5804533404298127,0.644759476184845,0.6812305621315509
12,0.5553181928116828,0.5993705987930298,0.7191605161769484
13,0.5065583984833211,0.5971212983131409,0.7454973773383466
14,0.4725746053736657,0.5475255846977234,0.7688460288724877
15,0.42407651722896844,0.5259435772895813,0.7802998653855081
16,0.35702377068810165,0.5416378378868103,0.767424453418744
17,0.26839342853054404,0.5614978075027466,0.7803927029661607
18,0.19004864152520895,0.590387225151062,0.7872684862832473
19,0.1362114242365351,0.6277945041656494,0.7893805412430952
20,0.09425571101746755,0.6978391408920288,0.7839901592164509
21,0.09144800136709819,0.6094562411308289,0.7784895325627814
22,0.07145756488171173,0.6602715849876404,0.7849069303253957
23,0.06356306407906231,0.7282106280326843,0.7918117253864365
24,0.05179233029775787,0.6974684000015259,0.779168407371304
25,0.04847147811597097,0.8785069584846497,0.7716427609896486
26,0.04523752150271321,0.775259792804718,0.7908137213944204
27,0.053517829430347774,0.7792669534683228,0.7827194448312675
28,0.03159150164719904,0.8177269101142883,0.7813558928654318
29,0.02792748744286655,0.8514420986175537,0.7735691407881912
30,0.02564546670510026,0.9915180802345276,0.7764209952188647
31,0.03444678625510278,0.8582739233970642,0.7753272524718006
32,0.04477952454362821,0.8018755912780762,0.7718400408485354
33,0.028171665009722346,0.9373793601989746,0.7685123938170171
