epoch,train_loss,val_loss,val_roc_auc_score
1,0.6565259784225403,0.6443739533424377,0.6845500679956218
2,0.6350935674089146,0.6397164463996887,0.694672017866817
3,0.6290609613647611,0.6320638656616211,0.6970325162802525
4,0.6298369249020974,0.6457018852233887,0.6968556171017282
5,0.6268001959079833,0.6458438634872437,0.7013886585514167
6,0.6212139040466369,0.6577768325805664,0.7024003007286035
7,0.6230460616547292,0.6334213614463806,0.6999320043782546
8,0.6229817756986994,0.6533142924308777,0.7006589494400036
9,0.6166666431689826,0.6199899911880493,0.7310082147556026
10,0.5868842470364308,0.6079909205436707,0.7995068935398632
11,0.5460238740669461,0.55791175365448,0.8196181188983604
12,0.5191081647328505,0.5240963697433472,0.8401273674085377
13,0.5030123140868239,0.5145195126533508,0.8420013930810308
14,0.4903553189255121,0.5268034934997559,0.8455836014461507
15,0.48657710463043274,0.5237996578216553,0.849198978407244
16,0.478062215517825,0.49974068999290466,0.8495251362676485
17,0.46976221100551874,0.5517532229423523,0.852825411566995
18,0.46400605951707197,0.48261958360671997,0.8552909438676793
19,0.4582962351521169,0.504347026348114,0.8553683372582839
20,0.4537906069455184,0.49132439494132996,0.8576514422811149
21,0.4472463375001442,0.4613979458808899,0.856402091832786
22,0.4428124249450804,0.5135751366615295,0.8590113547160214
23,0.43869103127577175,0.49578359723091125,0.8567337777925195
24,0.43242507398597835,0.49510353803634644,0.8584143199885015
25,0.4277049199802669,0.45513835549354553,0.8595254679536082
26,0.4228757955427245,0.5213825702667236,0.856004068681106
27,0.41241069959373927,0.47497379779815674,0.8569272612690305
28,0.40960360652818456,0.4754151999950409,0.8563523389388261
29,0.40115688940671484,0.4623984098434448,0.8505257222461773
30,0.3974825413677636,0.5320712924003601,0.8539199752341151
31,0.3893841835926837,0.5267120599746704,0.8488120114542219
32,0.3823625555657965,0.47298815846443176,0.8528419958649817
33,0.3794327516724744,0.49627095460891724,0.8512222627616174
34,0.373696718276955,0.4931604564189911,0.8496799230488574
35,0.3686810189814079,0.47946789860725403,0.8532344909173329
