epoch,train_loss,val_loss,val_roc_auc_score
1,0.6389458449113936,0.6469706296920776,0.666189392144542
2,0.6259356202587248,0.6413823366165161,0.6673018881529477
3,0.6233575902287922,0.6606320738792419,0.6646545596885012
4,0.6219946079783969,0.6433826684951782,0.6624656207830736
5,0.622309892896622,0.6505763530731201,0.6686204019406874
6,0.620000779155701,0.6442903280258179,0.6665344719249271
7,0.6213198483936371,0.6499770879745483,0.6651747545813204
8,0.6113422792109232,0.6185451149940491,0.6977564663830489
9,0.5711954640490668,0.606596827507019,0.7703880344873762
10,0.524503038989173,0.6029850840568542,0.8048857116369144
11,0.4937758504871338,0.5776365399360657,0.811323767241113
12,0.4781013677517573,0.5440187454223633,0.8124929181388353
13,0.46750272668543313,0.5174363851547241,0.8114216256862967
14,0.45773189337480635,0.563863217830658,0.8172364775080089
15,0.44636445338763886,0.5082935690879822,0.8213722844281461
16,0.43783849714294315,0.5405632853507996,0.8107469174589766
17,0.43153684349760174,0.49779143929481506,0.81276074125197
18,0.4254488128991354,0.5296727418899536,0.8212023197601954
19,0.41597035704624086,0.5529420375823975,0.8138165823710586
20,0.41111661753957235,0.5505202412605286,0.8116585461325312
21,0.4034913273321258,0.5197395086288452,0.8117615550221984
22,0.39652069835435777,0.5419613122940063,0.818987628632351
23,0.38880360102842726,0.5484171509742737,0.8083777129966316
24,0.38119274756265065,0.5641759634017944,0.8026349673976864
25,0.3662649434473779,0.5611259937286377,0.7934311231059241
