epoch,train_loss,val_loss,val_roc_auc_score
1,0.6377693286963871,0.6475149393081665,0.6624501694496235
2,0.6276010170815483,0.6466037631034851,0.6710205090699327
3,0.626091530398717,0.6399067044258118,0.6624656207830736
4,0.6213444220641303,0.6550808548927307,0.6688161188310551
5,0.6228701193181295,0.6460915803909302,0.6643455330194995
6,0.6187456869889819,0.6425894498825073,0.6731888461974268
7,0.6160485581273124,0.6551882028579712,0.6888513478713213
8,0.6153932918631841,0.6144167184829712,0.6740592713151144
9,0.6114405367582564,0.6444523334503174,0.6886504805364703
10,0.6055460718889085,0.6298478841781616,0.6891552240958395
11,0.5970492263635,0.6072582006454468,0.7239670783588624
12,0.5744822446316008,0.6060323119163513,0.7654024042274848
13,0.5333555697921722,0.5558512210845947,0.7948835484502312
14,0.49348911524765077,0.5548945069313049,0.8037320120726418
15,0.45338498517161324,0.4869234561920166,0.8196314341927708
16,0.4092026445127669,0.5164099335670471,0.8167729375045066
17,0.36146800834981224,0.5132978558540344,0.8009610729405947
18,0.30671150970553596,0.5235673189163208,0.7978914080285127
19,0.24895728072003712,0.5670500993728638,0.7777737718765129
20,0.19034166622256476,0.6566230654716492,0.7701562644856251
21,0.15221862577729756,0.7108438611030579,0.7575273746124291
22,0.13738633506000042,0.7151641845703125,0.7622966862040194
23,0.10405340696138049,0.8042974472045898,0.7424932271655043
24,0.09094577063141125,0.8691241145133972,0.7429181388353814
25,0.083952456897509,0.8180932402610779,0.731208603302465
