epoch,train_loss,val_loss,val_roc_auc_score
1,0.6546896386692542,0.6372849941253662,0.6922980792061885
2,0.631533081294926,0.6373897790908813,0.7028330771441782
3,0.6303979026452275,0.6385758519172668,0.703364201002262
4,0.6282867534470012,0.6109769940376282,0.707975605793624
5,0.6238870850501169,0.632743239402771,0.7102063259975755
6,0.6207684947334173,0.6196300387382507,0.7099188942626126
7,0.6237271004960737,0.6234781742095947,0.7136680038490858
8,0.6198266089417552,0.6213077306747437,0.7288581461902798
9,0.6066720171739127,0.5982556939125061,0.7436421349929393
10,0.5945543881136043,0.5814831256866455,0.7642684862345193
11,0.5823697010979397,0.5831460356712341,0.7785026056311627
12,0.5603296313122028,0.5638148188591003,0.7969419762806335
13,0.545882697551305,0.5774036645889282,0.8161749084592409
14,0.5199893628822938,0.5442356467247009,0.8269660955523064
15,0.5004298932679737,0.5628526210784912,0.8308401754583286
16,0.48466602855056296,0.49772852659225464,0.8353828465739387
17,0.4780237037716931,0.49690380692481995,0.8358577337882253
18,0.4638312165518753,0.46046361327171326,0.837913495544808
19,0.46261901960118124,0.5175256133079529,0.839106962096502
20,0.45259337934828897,0.450277715921402,0.8412439545607919
21,0.4473667481473384,0.4901828169822693,0.8402504405203765
22,0.44113193281734264,0.5080984830856323,0.8356702783089016
23,0.4391607362350435,0.46695682406425476,0.8384821104987564
24,0.43352802382170696,0.5243588089942932,0.8379197440607856
25,0.42544233457732744,0.4725065529346466,0.8391944413201864
26,0.41568724526703815,0.4434226453304291,0.840519126707407
27,0.41129045211176835,0.4915139377117157,0.835826491208338
28,0.4080519255336004,0.4737328290939331,0.8372823954310852
29,0.40380357035243786,0.5355063676834106,0.8297341881303191
30,0.39092484389552634,0.4935092031955719,0.8350516752271336
