epoch,train_loss,val_loss,val_roc_auc_score
1,0.6439381246348373,0.6315585970878601,0.6846748897136931
2,0.6333607794674299,0.6125573515892029,0.6898049213311839
3,0.6255012928074553,0.6284613013267517,0.6974468563716117
4,0.6252952577503583,0.614961564540863,0.6998525350229321
5,0.6219023297761233,0.6171061992645264,0.7105062547644935
6,0.6203212883636242,0.6146211624145508,0.7030267811394795
7,0.6179974329380589,0.6229852437973022,0.7014521551131607
8,0.6199122189565469,0.6136206984519958,0.7168297529336783
9,0.6147002664231161,0.6111283898353577,0.7119621589872405
10,0.6160786461284142,0.6176623106002808,0.7180294680013498
11,0.6137982802536651,0.6072280406951904,0.7185418463115011
12,0.609187426685377,0.6151241064071655,0.7316824754120896
13,0.6014112325115059,0.6403980851173401,0.7360564365963084
14,0.6012711766111942,0.6207363605499268,0.7372280333420813
15,0.5911757541066818,0.6057978868484497,0.750734200627351
16,0.5772977216553142,0.6030851006507874,0.7554393331583749
17,0.5627547420618189,0.5677453279495239,0.7770591984403703
18,0.53809007865782,0.5352976322174072,0.790887164298479
19,0.512967558989998,0.5344022512435913,0.7918556842749847
20,0.4774982547032014,0.5367432832717896,0.8034716754770741
21,0.4528555312684474,0.5502788424491882,0.8024844099526363
22,0.4126451368095311,0.5710097551345825,0.8052774965945588
23,0.370181038748217,0.535681426525116,0.7917931991152101
24,0.3318301551897107,0.5120831727981567,0.7950986640672839
25,0.2909753815135883,0.5540481209754944,0.7847448730926405
26,0.25336251385111846,0.6140137314796448,0.7773841212711982
27,0.22526539492470618,0.5964966416358948,0.7701608368012598
28,0.22131422662552985,0.6238887906074524,0.7732226096302128
29,0.18726247375589292,0.5745972990989685,0.7566140541621365
30,0.16162430910208753,0.6180132031440735,0.7704170259563354
31,0.1442131000421657,0.5909395217895508,0.767186543195991
32,0.1345028295146145,0.6321848630905151,0.7557892500531124
