epoch,train_loss,val_loss,val_roc_auc_score
1,0.6558469482697546,0.6215241551399231,0.6818032247449819
2,0.6348085147328675,0.6304290890693665,0.6932564829262597
3,0.6310122911818326,0.6093811392784119,0.6911547728985553
4,0.6296893828548491,0.6098674535751343,0.6973696780562367
5,0.6272867978550494,0.6163450479507446,0.6979004129117176
6,0.6265976643189788,0.6146096587181091,0.7006496194631087
7,0.6247585699893534,0.605569064617157,0.7041922746234437
8,0.6231171144172549,0.6165295243263245,0.699556305660818
9,0.6261047651059926,0.6132254004478455,0.7030166969185534
10,0.624357511755079,0.6020230650901794,0.7005434724920125
11,0.6246677148155868,0.6186734437942505,0.7010901293931578
12,0.624676261562854,0.6036442518234253,0.706779607043913
13,0.619955719448626,0.6169439554214478,0.7097464148860512
14,0.6170342955738306,0.607699990272522,0.7131855767495674
15,0.6122361402958632,0.5852794051170349,0.7666358840450488
16,0.5665753805078566,0.5250134468078613,0.7989523293952808
17,0.5249052322469652,0.4707072973251343,0.8315022980819243
18,0.5016557502094656,0.510042667388916,0.8411616724516766
19,0.4790934957563877,0.5100834965705872,0.8436614336209917
20,0.46050767065025866,0.5027114748954773,0.8508953497011964
21,0.44209719309583306,0.44580450654029846,0.8511978685688203
22,0.4230244078207761,0.4188153147697449,0.8511076436433886
23,0.40837283013388515,0.40919163823127747,0.847705633219756
24,0.3947352571412921,0.4442341923713684,0.850428303028373
25,0.3824114240705967,0.4465342164039612,0.845317326370092
26,0.35899054538458586,0.44083306193351746,0.8379348045303527
27,0.34207320341374725,0.5008195042610168,0.8255262236092094
28,0.3152922873850912,0.5144681930541992,0.8232334490335319
29,0.298303856048733,0.5218280553817749,0.82244796144742
30,0.2762003156822175,0.5424239039421082,0.8203356367226061
31,0.2529318649903871,0.5110215544700623,0.816923011601864
