epoch,train_loss,val_loss,val_roc_auc_score
1,0.644461162853986,0.6437972784042358,0.6311620944158194
2,0.6296725417487323,0.6328259110450745,0.623230283618809
3,0.6236571758054197,0.6529029011726379,0.6315740611799657
4,0.6233687275089324,0.631856381893158,0.6299319964721719
5,0.6230545835569501,0.6310927271842957,0.6317075152021538
6,0.6195070664398372,0.6423777341842651,0.6326939144965882
7,0.6176071395166218,0.6389734148979187,0.6331116836095252
8,0.617358741350472,0.6536127924919128,0.6334946386297173
9,0.615667532896623,0.627910852432251,0.6280230237200018
10,0.6026629437692463,0.5800514817237854,0.6912338114468737
11,0.5636832120362669,0.5497339367866516,0.76049644896254
12,0.5133033872116357,0.5727884769439697,0.778170403379288
13,0.48511493764817715,0.532173216342926,0.7839959615652417
14,0.4685157926287502,0.4832025468349457,0.8036833310123938
15,0.45576201914809644,0.4791455864906311,0.8075244859118972
16,0.443727835547179,0.46209830045700073,0.8103734391681754
17,0.4365068490151316,0.4651889503002167,0.8189783224249175
18,0.4274092100095004,0.5144519209861755,0.8073852295409182
19,0.4131430971901864,0.479810506105423,0.8169010815578147
20,0.40158226958010346,0.4806617200374603,0.8167328134428817
21,0.3919380659935996,0.4970020353794098,0.8155723436847236
22,0.38003938226029277,0.5209333896636963,0.8163962772130158
23,0.37055082351434976,0.4697915315628052,0.8112553961843755
24,0.36078794568311423,0.47823986411094666,0.8149108759225735
25,0.3510918407700956,0.4888344407081604,0.8130135078679849
26,0.34141465788707137,0.5586700439453125,0.8116093394606135
27,0.3284726437414065,0.4719906747341156,0.8212180290581628
28,0.31388517981395125,0.5152003765106201,0.8141623729285616
29,0.31076049094554037,0.4771149754524231,0.8156013554286776
30,0.2913985893246718,0.5178266167640686,0.8086907580188462
